id,date,lon,lat,gps:fix-type-raw,height-above-ellipsoid,lc,lotek:crc-status-text,sensor-type
233816,2022-09-09,-109.814156,26.7872391,3D,-19,G,OK,gps
233816,2022-09-11,-109.821915,26.7870331,3D,-24,G,OK,gps
233816,2022-09-13,-109.811928,26.7866745,3D,-17,G,OK,gps
233816,2022-09-15,-109.811958,26.786726,3D,-15,G,OK,gps
233816,2022-09-17,-109.811699,26.7958908,3D,-10,G,OK,gps
233816,2022-09-19,-109.803223,26.7963257,3D,-22,G,OK,gps
233816,2022-09-21,-109.826851,26.7943802,3D,-21,G,OK,gps
233816,2022-09-23,-109.81295,26.7754879,3D,-17,G,OK,gps
233816,2022-09-25,-109.823296,26.7868805,3D,-23,G,OK,gps
233816,2022-09-27,-109.813339,26.7750015,3D,-19,G,OK,gps
233816,2022-09-29,-109.807884,26.7971458,3D,-16,G,OK,gps
233816,2022-10-01,-109.824753,26.7839108,3D,0,G,OK,gps
233816,2022-10-03,-109.819939,26.7862148,2D,0,G,OK,gps
233816,2022-10-05,-109.833435,26.7780743,3D,-16,G,OK,gps
233816,2022-10-07,-109.813797,26.7733631,3D,-23,G,OK,gps
233816,2022-10-09,-109.810677,26.7956104,3D,-18,G,OK,gps
233816,2022-10-15,-109.814926,26.7725182,3D,-17,G,OK,gps
233816,2022-10-17,-109.824654,26.7746181,3D,-28,G,OK,gps
233816,2022-10-19,-109.833641,26.7785091,3D,-17,G,OK,gps
233816,2022-10-21,-109.743805,26.7300987,3D,0,G,OK,gps
233816,2022-10-23,-109.831718,26.7820168,3D,-24,G,OK,gps
233816,2022-10-25,-109.83149,26.7790203,3D,-23,G,OK,gps
233816,2022-10-27,-109.82975,26.782196,2D,0,G,OK,gps
233816,2022-10-29,-109.738945,26.7352962,3D,-4,G,OK,gps
233816,2022-11-02,-109.744652,26.7405434,3D,-23,G,OK,gps
233816,2022-11-07,-109.596535,26.7146111,3D,-22,G,OK,gps
233816,2022-11-12,-109.511284,26.7029629,3D,-22,G,OK,gps
233816,2022-11-17,-109.597168,26.7129726,3D,-31,G,OK,gps
233816,2022-11-27,-109.51062,26.6983299,3D,-29,G,OK,gps
233816,2022-12-02,-109.542976,26.7065468,3D,-26,G,OK,gps
233816,2022-12-07,-109.512283,26.7033463,3D,-15,G,OK,gps
233816,2022-12-12,-109.510796,26.7027836,3D,-28,G,OK,gps
233816,2022-12-17,-109.503754,26.7266693,3D,-26,G,OK,gps
233816,2023-01-01,-109.501862,26.7299709,3D,-23,G,OK,gps
233816,2023-01-06,-109.511459,26.701479,3D,-24,G,OK,gps
233816,2022-08-16,-109.821091,26.7867775,3D,-21,G,OK(corrected),gps
233816,2022-10-11,-109.817329,26.7692165,3D,-21,G,OK(corrected),gps
233816,2022-10-13,-109.814514,26.7738743,3D,-20,G,OK(corrected),gps
233816,2022-10-31,-109.735741,26.7359352,3D,-21,G,OK(corrected),gps
233816,2022-12-27,-109.505501,26.7224712,3D,-24,G,OK(corrected),gps
233816,2023-01-11,-109.513535,26.6892414,3D,-26,G,OK(corrected),gps
233817,2022-06-05,-156.7088013,58.7091064,,40,G,,gps
233817,2022-06-10,-156.7088013,58.709671,,42,G,,gps
233817,2022-06-15,-156.7087708,58.7091331,,42,G,,gps
233817,2022-06-20,-156.7304535,58.7205238,,42,G,,gps
233817,2022-06-25,-156.7137451,58.7236481,,40,G,,gps
233817,2022-06-30,-156.7302551,58.7204208,,39,G,,gps
233817,2022-07-01,-156.7291565,58.7199097,,37,G,,gps
233817,2022-07-03,-156.7302246,58.7204475,,37,G,,gps
233817,2022-07-05,-142.8343201,49.2754555,,1297,G,,gps
233817,2022-07-07,-123.8762589,40.7041168,,1363,G,,gps
233817,2022-07-09,-122.216232,37.7471619,3D,-29,G,OK,gps
233817,2022-07-11,-122.216919,37.7470856,3D,-21,G,OK,gps
233817,2022-07-13,-122.215332,37.746521,3D,-20,G,OK,gps
233817,2022-07-15,-122.215408,37.7442436,3D,-21,G,OK,gps
233817,2022-07-17,-122.216331,37.7468796,3D,-22,G,OK,gps
233817,2022-07-19,-117.097847,32.6181488,3D,-22,G,OK,gps
233817,2022-07-23,-112.198128,28.9735031,3D,-27,G,OK,gps
233817,2022-07-25,-112.195442,28.9736328,3D,-32,G,OK,gps
233817,2022-07-27,-111.907646,28.8271751,3D,-26,G,OK,gps
233817,2022-07-29,-111.906677,28.8270473,3D,-24,G,OK,gps
233817,2022-07-31,-111.907188,28.8273544,3D,-28,G,OK,gps
233817,2022-08-02,-111.908211,28.8269176,3D,-30,G,OK,gps
233817,2022-08-04,-107.944176,24.7619705,3D,-18,G,OK,gps
233817,2022-08-06,-107.652412,24.5047932,3D,-19,G,OK,gps
233817,2022-08-08,-107.670647,24.528244,3D,-11,G,OK,gps
233817,2022-08-10,-107.659813,24.5505409,3D,-24,G,OK,gps
233817,2022-08-12,-107.662857,24.5321865,3D,-17,G,OK,gps
233817,2022-08-14,-107.656746,24.534029,3D,-18,G,OK,gps
233817,2022-08-16,-107.656975,24.5400696,3D,-18,G,OK,gps
233817,2022-08-18,-107.666496,24.5419388,3D,-7,G,OK,gps
233817,2022-08-20,-107.911255,24.7649403,3D,-20,G,OK,gps
233817,2022-08-22,-107.968086,24.7571068,3D,-1,G,OK,gps
233817,2022-08-24,-107.967888,24.7569542,3D,-17,G,OK,gps
233817,2022-08-28,-107.967812,24.7572346,3D,-15,G,OK,gps
233817,2022-09-05,-107.966476,24.7604351,3D,-21,G,OK,gps
233817,2022-07-21,-112.195824,28.9739132,3D,-27,G,OK(corrected),gps
233817,2022-08-26,-107.914505,24.7670135,3D,-6,G,OK(corrected),gps
233817,2022-09-03,-107.967934,24.7571068,3D,-27,G,OK(corrected),gps
233818,2022-06-05,-156.7175293,58.7133827,,38,G,,gps
233818,2022-06-10,-156.7113342,58.7135353,,43,G,,gps
233818,2022-06-15,-156.7233124,58.6617966,,36,G,,gps
233818,2022-06-20,-157.6691132,57.5168915,,25,G,,gps
233818,2022-06-25,-157.6623993,57.5095406,,26,G,,gps
233818,2022-06-30,-156.7095947,58.7403374,,39,G,,gps
233818,2022-07-01,-156.6776886,58.7373428,,42,G,,gps
233818,2022-07-03,-157.0317383,58.9485435,,28,G,,gps
233818,2022-07-05,-157.0393677,58.9240723,,25,G,,gps
233818,2022-07-07,-157.0307465,58.9217682,,4,G,,gps
233818,2022-07-09,-157.035049,58.9256592,3D,22,G,OK,gps
233818,2022-07-11,-156.989532,58.8614006,3D,23,G,OK,gps
233818,2022-07-13,-124.116394,40.8461685,3D,-27,G,OK,gps
233818,2022-07-17,-124.171326,40.8279419,3D,-21,G,OK,gps
233818,2022-07-19,-124.169205,40.8176765,3D,-20,G,OK,gps
233818,2022-07-21,-124.170563,40.8300171,3D,-20,G,OK,gps
233818,2022-07-25,-114.063217,28.1512833,3D,-30,G,OK,gps
233818,2022-07-27,-114.053749,28.1579647,3D,-27,G,OK,gps
233818,2022-07-29,-114.236938,27.7004414,3D,-28,G,OK,gps
233818,2022-07-31,-114.23671,27.7009277,3D,-32,G,OK,gps
233818,2022-08-02,-114.229721,27.7087097,3D,-32,G,OK,gps
233818,2022-08-04,-114.237526,27.7007751,3D,-27,G,OK,gps
233818,2022-08-06,-114.24247,27.7017727,3D,-27,G,OK,gps
233818,2022-08-08,-114.240982,27.7014904,3D,-29,G,OK,gps
233818,2022-08-10,-114.236687,27.6999035,3D,-31,G,OK,gps
233818,2022-08-12,-114.236458,27.7011833,3D,-32,G,OK,gps
233818,2022-08-14,-114.234482,27.7013378,3D,-32,G,OK,gps
233818,2022-08-16,-114.236534,27.700058,3D,-23,G,OK,gps
233818,2022-08-18,-114.239754,27.699852,3D,-29,G,OK,gps
233818,2022-08-20,-114.239502,27.699852,3D,-26,G,OK,gps
233818,2022-08-22,-114.236275,27.7002888,3D,-35,G,OK,gps
233818,2022-08-24,-114.236427,27.700058,3D,-28,G,OK,gps
233818,2022-08-26,-114.235939,27.7014408,3D,-34,G,OK,gps
233818,2022-08-28,-114.224861,27.7062531,3D,-28,G,OK,gps
233818,2022-08-30,-114.236816,27.6998272,2D,0,G,OK,gps
233818,2022-09-01,-114.236481,27.6996727,3D,-24,G,OK,gps
233818,2022-09-03,-114.243111,27.7020283,3D,-31,G,OK,gps
233818,2022-09-05,-114.244034,27.7008514,3D,-27,G,OK,gps
233818,2022-09-07,-114.237122,27.7006969,3D,-28,G,OK,gps
233818,2022-09-09,-114.244003,27.704998,3D,-23,G,OK,gps
233818,2022-09-11,-114.237251,27.7023354,3D,-33,G,OK,gps
233818,2022-09-13,-114.222961,27.709734,3D,-22,G,OK,gps
233818,2022-09-15,-114.228157,27.7123203,3D,-24,G,OK,gps
233818,2022-09-19,-114.236427,27.7000828,3D,-17,G,OK,gps
233818,2022-09-23,-114.23661,27.699955,3D,-13,G,OK,gps
233818,2022-09-25,-114.227264,27.7052803,3D,-25,G,OK,gps
233818,2022-09-27,-114.224655,27.7064571,3D,-25,G,OK,gps
233818,2022-07-15,-124.174324,40.8222084,3D,-24,G,OK(corrected),gps
233818,2022-07-23,-124.155075,40.8580208,3D,-22,G,OK(corrected),gps
233818,2022-09-17,-114.239426,27.6994686,3D,-20,G,OK(corrected),gps
233818,2022-09-29,-114.254196,27.7097092,2D,0,G,OK(corrected),gps
233818,2022-10-03,-114.254608,27.7097607,3D,-3,G,OK(corrected),gps
233819,2022-06-05,-156.6592407,58.709671,,32,G,,gps
233819,2022-06-10,-156.9867859,58.7485809,,0,G,,gps
233819,2022-06-15,-156.8725128,58.6745987,,46,G,,gps
233819,2022-06-20,-157.0854034,58.751194,,20,G,,gps
233819,2022-06-25,-157.0733185,58.7415924,,21,G,,gps
233819,2022-06-30,-156.9961395,58.8089218,,23,G,,gps
233819,2022-07-01,-156.9962158,58.8089981,,25,G,,gps
233819,2022-07-03,-156.998642,58.8085136,,23,G,,gps
233819,2022-07-05,-157.0778198,58.746254,,24,G,,gps
233819,2022-07-07,-157.0675812,58.7454834,,19,G,,gps
233819,2022-07-11,-157.009811,58.8045425,3D,24,G,OK,gps
233819,2022-07-13,-123.200729,36.3498116,3D,757,G,OK,gps
233819,2022-07-17,-117.09951,32.6191483,3D,-34,G,OK,gps
233819,2022-07-19,-117.097969,32.6184311,3D,-23,G,OK,gps
233819,2022-07-23,-117.106674,32.6130829,3D,-29,G,OK,gps
233819,2022-07-25,-117.115997,32.6465149,3D,-28,G,OK,gps
233819,2022-07-27,-117.114944,32.6471291,3D,-26,G,OK,gps
233819,2022-07-29,-113.921906,31.6261253,3D,-28,G,OK,gps
233819,2022-07-31,-113.926231,31.6220036,3D,-25,G,OK,gps
233819,2022-08-02,-113.925415,31.6235142,3D,-24,G,OK,gps
233819,2022-08-04,-113.922829,31.6229,3D,-20,G,OK,gps
233819,2022-08-06,-113.909798,31.6243076,3D,-32,G,OK,gps
233819,2022-08-08,-113.922829,31.6272774,2D,0,G,OK,gps
233819,2022-08-10,-113.922546,31.6268158,3D,-22,G,OK,gps
233819,2022-08-14,-113.91095,31.6403065,3D,-25,G,OK,gps
233819,2022-08-16,-113.925621,31.6244602,3D,-26,G,OK,gps
233819,2022-08-18,-113.920547,31.628788,3D,-17,G,OK,gps
233819,2022-08-20,-113.909821,31.6236935,3D,-30,G,OK,gps
233819,2022-08-22,-113.910515,31.6248188,3D,-26,G,OK,gps
233819,2022-08-24,-113.920677,31.6263561,3D,-15,G,OK,gps
233819,2022-08-26,-113.922653,31.6273022,3D,-23,G,OK,gps
233819,2022-08-28,-113.921753,31.6266365,3D,-30,G,OK,gps
233819,2022-08-30,-113.921165,31.6290169,3D,-26,G,OK,gps
233819,2022-09-01,-113.922806,31.6245632,3D,-22,G,OK,gps
233819,2022-09-03,-113.921806,31.6270466,3D,-22,G,OK,gps
233819,2022-09-05,-113.920883,31.6272774,3D,-26,G,OK,gps
233819,2022-09-07,-113.922653,31.6272774,3D,-15,G,OK,gps
233819,2022-09-09,-113.922653,31.6268425,3D,-23,G,OK,gps
233819,2022-09-11,-113.920425,31.629324,3D,-25,G,OK,gps
233819,2022-09-19,-110.245361,27.1647625,3D,-25,G,OK,gps
233819,2022-09-21,-110.133827,27.1304569,3D,-7,G,OK,gps
233819,2022-09-23,-110.235741,27.1688328,3D,-18,G,OK,gps
233819,2022-09-25,-110.260925,27.1555977,3D,-7,G,OK,gps
233819,2022-09-27,-110.245949,27.1670399,3D,-21,G,OK,gps
233819,2022-09-29,-110.140991,27.1291256,3D,-5,G,OK,gps
233819,2022-10-01,-110.141968,27.1291256,3D,-20,G,OK,gps
233819,2022-10-03,-110.140533,27.1292038,3D,-21,G,OK,gps
233819,2022-10-05,-110.16687,27.1448193,3D,-17,G,OK,gps
233819,2022-10-07,-110.142349,27.1284866,3D,-15,G,OK,gps
233819,2022-10-09,-110.137947,27.1286144,3D,-25,G,OK,gps
233819,2022-10-11,-110.133751,27.1236744,3D,-11,G,OK,gps
233819,2022-10-13,-110.173759,27.1381111,3D,-15,G,OK,gps
233819,2022-10-15,-110.163597,27.1385975,3D,-22,G,OK,gps
233819,2022-10-17,-110.171326,27.1363201,3D,24,G,OK,gps
233819,2022-11-12,-108.997597,25.6530552,3D,-28,G,OK,gps
233819,2022-11-17,-108.933258,25.6608391,3D,-24,G,OK,gps
233819,2022-11-22,-108.943344,25.6625023,3D,-27,G,OK,gps
233819,2022-12-12,-108.041046,24.9995651,3D,-21,G,OK,gps
233819,2022-12-17,-108.04023,25.0072193,3D,-23,G,OK,gps
233819,2022-12-22,-107.553421,24.47118,3D,-21,G,OK,gps
233819,2022-12-27,-107.58419,24.5252228,3D,-23,G,OK,gps
233819,2023-01-11,-107.51722,24.4866428,3D,-20,G,OK,gps
233819,2023-01-16,-107.586266,24.5251713,3D,-9,G,OK,gps
233819,2022-07-09,-157.082336,58.7504768,3D,17,G,OK(corrected),gps
233819,2022-07-15,-117.104935,32.6090622,3D,-30,G,OK(corrected),gps
233819,2022-07-21,-117.106903,32.6134148,3D,-28,G,OK(corrected),gps
233819,2022-09-15,-113.922058,31.6237431,3D,-17,G,OK(corrected),gps
233819,2022-09-17,-110.55835,27.4519176,3D,-23,G,OK(corrected),gps
233819,2022-10-19,-110.168869,27.1336327,3D,-18,G,OK(corrected),gps
233819,2022-10-21,-110.172508,27.142643,3D,-9,G,OK(corrected),gps
233819,2022-10-23,-110.176422,27.1399288,3D,-24,G,OK(corrected),gps
233819,2022-11-27,-108.973915,25.669466,3D,-23,G,OK(corrected),gps
233819,2023-01-01,-107.584526,24.5251198,3D,-15,G,OK(corrected),gps
233819,2023-01-06,-107.606003,24.5062008,3D,-22,G,OK(corrected),gps
233820,2022-06-10,-156.7117767,58.7160721,,40,G,,gps
233820,2022-06-15,-156.7146606,58.7175827,,46,G,,gps
233820,2022-06-20,-156.7148895,58.7174797,,43,G,,gps
233820,2022-06-25,-156.6282349,58.6470795,,28,G,,gps
233820,2022-06-30,-142.4147339,53.1137657,,1977,G,,gps
233820,2022-07-01,-127.3301926,42.4985199,,795,G,,gps
233820,2022-07-03,-122.1691742,37.6786804,,-35,G,,gps
233820,2022-07-05,-122.1126785,37.5638924,,-22,G,,gps
233820,2022-07-07,-122.248024,37.5213699,,-22,G,,gps
233820,2022-07-09,-122.116135,37.5652237,3D,-28,G,OK,gps
233820,2022-07-11,-122.245796,37.5187836,3D,-29,G,OK,gps
233820,2022-07-13,-122.248642,37.5211143,3D,-18,G,OK,gps
233820,2022-07-17,-122.116341,37.5653,3D,-21,G,OK,gps
233820,2022-07-19,-122.237968,37.5052147,3D,-23,G,OK,gps
233820,2022-07-21,-115.127281,29.5982971,3D,2386,G,OK,gps
233820,2022-07-23,-113.068787,26.6279297,3D,-26,G,OK,gps
233820,2022-07-25,-109.374374,25.8602886,3D,-24,G,OK,gps
233820,2022-07-27,-108.033882,25.0537338,3D,-1,G,OK,gps
233820,2022-07-29,-108.034164,25.0538368,3D,-26,G,OK,gps
233820,2022-07-31,-108.033981,25.0537605,3D,-16,G,OK,gps
233820,2022-08-02,-108.034447,25.0534534,3D,-16,G,OK,gps
233820,2022-08-04,-108.034416,25.0538883,3D,-17,G,OK,gps
233820,2022-08-06,-108.034676,25.0529156,3D,-19,G,OK,gps
233820,2022-08-08,-108.033936,25.0539913,3D,-15,G,OK,gps
233820,2022-08-10,-108.033546,25.0539646,2D,0,G,OK,gps
233820,2022-08-12,-108.043304,25.0288773,3D,-22,G,OK,gps
233820,2022-08-14,-108.043633,25.0317192,3D,-14,G,OK,gps
233820,2022-08-16,-108.042992,25.0345592,3D,-25,G,OK,gps
233820,2022-08-18,-108.041641,25.032999,3D,-13,G,OK,gps
233820,2022-08-20,-108.039307,25.0289288,3D,-23,G,OK,gps
233820,2022-08-22,-108.04438,25.0629768,3D,-18,G,OK,gps
233820,2022-08-24,-108.034164,25.0537605,3D,-25,G,OK,gps
233820,2022-08-26,-108.034058,25.0539131,3D,-13,G,OK,gps
233820,2022-08-28,-108.033905,25.0541439,3D,-16,G,OK,gps
233820,2022-08-30,-108.035133,25.0477695,3D,-22,G,OK,gps
233820,2022-09-03,-108.034851,25.0468731,3D,-21,G,OK,gps
233820,2022-09-05,-108.034264,25.0538883,3D,-13,G,OK,gps
233820,2022-09-07,-108.035316,25.0476418,3D,-20,G,OK,gps
233820,2022-09-09,-108.035088,25.0466423,3D,-18,G,OK,gps
233820,2022-09-11,-108.035088,25.0462589,3D,-11,G,OK,gps
233820,2022-09-13,-108.035164,25.04846,3D,-5,G,OK,gps
233820,2022-09-15,-108.034698,25.0456696,3D,-10,G,OK,gps
233820,2022-09-25,-108.035492,25.0420361,3D,-12,G,OK,gps
233820,2022-09-27,-108.034653,25.0551682,3D,-19,G,OK,gps
233820,2022-10-07,-108.134056,24.9979515,3D,0,G,OK,gps
233820,2022-10-09,-108.082703,25.0073223,3D,-13,G,OK,gps
233820,2022-10-11,-108.079269,25.0104961,3D,-18,G,OK,gps
233820,2022-10-13,-108.088997,25.0062466,3D,-20,G,OK,gps
233820,2022-10-15,-108.082291,25.0064507,3D,-18,G,OK,gps
233820,2022-10-17,-108.137001,24.9961605,3D,-30,G,OK,gps
233820,2022-10-21,-108.136688,24.9935741,3D,-16,G,OK,gps
233820,2022-10-23,-108.149414,25.0160503,3D,-1,G,OK,gps
233820,2022-10-25,-108.088562,24.9990788,3D,-22,G,OK,gps
233820,2022-10-31,-108.08905,25.0034561,3D,-17,G,OK,gps
233820,2022-11-02,-108.134338,24.9951611,3D,-20,G,OK,gps
233820,2022-11-07,-108.095039,25.007885,3D,-23,G,OK,gps
233820,2022-11-12,-108.102005,25.0115204,3D,-23,G,OK,gps
233820,2022-11-17,-108.074249,25.0092411,3D,-20,G,OK,gps
233820,2022-11-22,-108.1595,25.0423431,3D,-21,G,OK,gps
233820,2022-12-07,-108.159248,25.0445175,3D,-24,G,OK,gps
233820,2022-12-12,-108.062401,25.0048122,3D,-24,G,OK,gps
233820,2022-12-27,-108.137741,25.0173321,3D,-22,G,OK,gps
233820,2023-01-01,-108.13308,25.0029697,3D,-23,G,OK,gps
233820,2023-01-06,-108.061249,25.0073223,3D,-24,G,OK,gps
233820,2023-01-11,-108.138306,25.017767,3D,-29,G,OK,gps
233820,2023-01-16,-108.135307,24.9994621,3D,-15,G,OK,gps
233820,2023-01-21,-108.143524,25.028595,3D,-15,G,OK,gps
233820,2022-07-15,-122.138405,37.6046219,3D,-20,G,OK(corrected),gps
233820,2022-10-19,-108.134872,24.9944954,2D,0,G,OK(corrected),gps
233820,2022-11-27,-108.061272,25.00494,3D,-24,G,OK(corrected),gps
233820,2022-12-02,-108.040794,25.0275974,3D,-24,G,OK(corrected),gps
233821,2022-06-05,-156.6173096,58.6880112,,43,G,,gps
233821,2022-06-10,-156.6179962,58.6871414,,48,G,,gps
233821,2022-06-15,-156.6179962,58.6871414,,45,G,,gps
233821,2022-06-20,-156.6179657,58.6871414,,45,G,,gps
233821,2022-06-25,-156.6179657,58.6871681,,47,G,,gps
233821,2022-06-30,-156.6179657,58.6871185,,43,G,,gps
233821,2022-07-01,-156.6179657,58.6871414,,44,G,,gps
233821,2022-07-03,-156.6170044,58.687809,,39,G,,gps
233821,2022-07-05,-156.6007996,58.6883469,,44,G,,gps
233821,2022-07-07,-156.6026917,58.6874733,,0,G,,gps
233821,2022-07-09,-156.602325,58.6871185,3D,38,G,OK,gps
233821,2022-07-11,-156.600128,58.6935921,3D,42,G,OK,gps
233821,2022-07-13,-156.601868,58.6879883,3D,-1,G,OK,gps
233821,2022-07-15,-156.601822,58.6879883,3D,51,G,OK,gps
233821,2022-07-17,-157.00351,58.8076668,3D,20,G,OK,gps
233821,2022-07-19,-157.069382,58.7320442,3D,-2,G,OK,gps
233821,2022-07-23,-157.08197,58.7476616,3D,19,G,OK,gps
233821,2022-07-25,-157.07019,58.7358093,3D,15,G,OK,gps
233821,2022-07-27,-157.066055,58.7354736,2D,0,G,OK,gps
233821,2022-07-29,-157.039581,58.7854958,3D,26,G,OK,gps
233821,2022-07-31,-157.03894,58.7864685,3D,9,G,OK,gps
233821,2022-08-02,-157.036041,58.7880325,3D,26,G,OK,gps
233821,2022-08-06,-116.608986,31.7766018,3D,-30,G,OK,gps
233821,2022-08-08,-116.615105,31.7651081,3D,-24,G,OK,gps
233821,2022-08-10,-110.907532,27.8904457,3D,-30,G,OK,gps
233821,2022-08-12,-110.464859,27.3187447,3D,-31,G,OK,gps
233821,2022-08-14,-110.464806,27.3188992,3D,-18,G,OK,gps
233821,2022-08-16,-110.464729,27.3192577,3D,-18,G,OK,gps
233821,2022-08-18,-110.459099,27.3152637,3D,-23,G,OK,gps
233821,2022-08-20,-110.464294,27.3158779,3D,-22,G,OK,gps
233821,2022-08-22,-110.449776,27.3263226,3D,-24,G,OK,gps
233821,2022-08-24,-110.451881,27.3262711,3D,-15,G,OK,gps
233821,2022-08-26,-110.462219,27.3204861,3D,-24,G,OK,gps
233821,2022-08-30,-110.451057,27.3224316,3D,-49,G,OK,gps
233821,2022-09-03,-110.461014,27.3184643,3D,-17,G,OK,gps
233821,2022-09-05,-110.454262,27.3273468,3D,-26,G,OK,gps
233821,2022-09-07,-110.458557,27.3217926,3D,-28,G,OK,gps
233821,2022-09-09,-110.451035,27.3267078,3D,-20,G,OK,gps
233821,2022-09-11,-110.461861,27.3220215,3D,-23,G,OK,gps
233821,2022-09-13,-110.460609,27.3181572,2D,0,G,OK,gps
233821,2022-09-15,-110.461761,27.3184128,3D,-17,G,OK,gps
233821,2022-09-17,-110.461502,27.3187447,3D,-18,G,OK,gps
233821,2022-09-19,-110.462273,27.3186169,3D,-27,G,OK,gps
233821,2022-09-27,-110.462166,27.3186436,3D,-22,G,OK,gps
233821,2022-10-07,-110.451363,27.321434,3D,-16,G,OK,gps
233821,2022-10-09,-110.468391,27.3112183,3D,-17,G,OK,gps
233821,2022-10-11,-110.475197,27.3126793,3D,2,G,OK,gps
233821,2022-10-13,-110.470695,27.3014145,3D,-12,G,OK,gps
233821,2022-10-15,-110.467903,27.2985725,3D,-26,G,OK,gps
233821,2022-10-17,-110.471184,27.3013115,3D,-18,G,OK,gps
233821,2022-10-19,-110.290367,27.182375,3D,-18,G,OK,gps
233821,2022-10-21,-110.411331,27.3032322,3D,9,G,OK,gps
233821,2022-10-23,-110.406487,27.2985992,3D,-22,G,OK,gps
233821,2022-10-25,-110.418137,27.3110905,3D,-28,G,OK,gps
233821,2022-10-27,-110.418114,27.3111172,3D,-22,G,OK,gps
233821,2022-10-29,-110.468132,27.311348,3D,-18,G,OK,gps
233821,2022-10-31,-110.471024,27.3014908,3D,23,G,OK,gps
233821,2022-11-02,-110.470078,27.299469,3D,-24,G,OK,gps
233821,2022-11-07,-110.482803,27.3311615,3D,-43,G,OK,gps
233821,2022-11-12,-110.468163,27.3104515,3D,-24,G,OK,gps
233821,2022-12-07,-110.482162,27.3299847,3D,-25,G,OK,gps
233821,2022-12-12,-110.482346,27.3105793,3D,-23,G,OK,gps
233821,2022-12-17,-110.47625,27.3101959,3D,-25,G,OK,gps
233821,2022-12-22,-110.468056,27.3088379,3D,-22,G,OK,gps
233821,2023-01-01,-110.477249,27.3094521,3D,-26,G,OK,gps
233821,2023-01-06,-110.491226,27.3116035,3D,-26,G,OK,gps
233821,2023-01-11,-110.487411,27.3108349,3D,-25,G,OK,gps
233821,2023-01-16,-110.472641,27.3101692,3D,-20,G,OK,gps
233821,2023-01-26,-110.478096,27.3140087,3D,-16,G,OK,gps
233821,2023-01-31,-110.466393,27.3083,3D,-27,G,OK,gps
233821,2023-02-05,-110.48877,27.3197956,3D,-24,G,OK,gps
233821,2023-02-10,-110.479424,27.3140354,3D,19,G,OK,gps
233821,2022-09-01,-110.461708,27.3184891,3D,-15,G,OK(corrected),gps
233821,2022-09-25,-110.462349,27.3184128,3D,-19,G,OK(corrected),gps
233821,2022-12-27,-110.483856,27.3107319,3D,-26,G,OK(corrected),gps
233821,2023-01-21,-110.486847,27.3098373,3D,-11,G,OK(corrected),gps
233823,2022-06-25,-156.6282043,58.6470528,,23,G,,gps
233823,2022-06-30,-142.4148102,53.1137161,,1976,G,,gps
233823,2022-07-01,-127.3302689,42.4987259,,796,G,,gps
233823,2022-07-03,-122.1436005,37.6437378,,-20,G,,gps
233823,2022-07-05,-122.1445007,37.6439934,,-27,G,,gps
233823,2022-07-07,-122.0525665,37.4925194,,-24,G,,gps
233823,2022-07-09,-118.043816,33.6950645,3D,-29,G,OK,gps
233823,2022-07-11,-114.014481,31.5171204,3D,-27,G,OK,gps
233823,2022-07-15,-113.936089,31.6410503,3D,-23,G,OK,gps
233823,2022-07-17,-113.938698,31.6295547,3D,-22,G,OK,gps
233823,2022-07-19,-113.931892,31.6104317,3D,-18,G,OK,gps
233823,2022-07-21,-113.929642,31.59305,3D,-24,G,OK,gps
233823,2022-07-23,-113.928566,31.5948162,3D,-10,G,OK,gps
233823,2022-07-25,-113.930305,31.5919743,3D,-24,G,OK,gps
233823,2022-07-27,-113.929794,31.5915394,3D,-30,G,OK,gps
233823,2022-07-29,-113.931328,31.6064644,3D,-29,G,OK,gps
233823,2022-07-31,-113.932762,31.6108932,3D,-24,G,OK,gps
233823,2022-08-02,-113.934631,31.6133251,3D,-26,G,OK,gps
233823,2022-08-04,-113.927155,31.6071815,3D,-25,G,OK,gps
233823,2022-08-08,-113.920753,31.5917435,3D,-39,G,OK,gps
233823,2022-08-10,-113.922035,31.5950985,3D,-26,G,OK,gps
233823,2022-08-12,-113.932686,31.6129913,3D,-23,G,OK,gps
233823,2022-08-14,-113.935837,31.6410751,3D,-23,G,OK,gps
233823,2022-08-16,-113.93425,31.6150398,3D,-24,G,OK,gps
233823,2022-08-18,-113.934044,31.6065407,3D,-21,G,OK,gps
233823,2022-08-20,-113.93084,31.6002693,3D,-26,G,OK,gps
233823,2022-08-22,-113.91584,31.5875969,3D,-25,G,OK,gps
233823,2022-08-24,-113.92897,31.5899258,3D,-20,G,OK,gps
233823,2022-08-26,-113.928207,31.5926151,3D,-29,G,OK,gps
233823,2022-08-28,-113.932709,31.611124,3D,-26,G,OK,gps
233823,2022-08-30,-113.934685,31.6172161,3D,-23,G,OK,gps
233823,2022-09-07,-113.921295,31.5940475,3D,-30,G,OK,gps
233823,2022-09-11,-113.932556,31.6102524,3D,-19,G,OK,gps
233823,2022-09-13,-113.933174,31.6119423,3D,-18,G,OK,gps
233823,2022-09-15,-113.927177,31.6076927,3D,-19,G,OK,gps
233823,2022-09-17,-113.927895,31.5998077,3D,-27,G,OK,gps
233823,2022-09-19,-113.932068,31.5942783,3D,-26,G,OK,gps
233823,2022-09-21,-113.921089,31.5921783,3D,-34,G,OK,gps
233823,2022-09-23,-113.930664,31.5929222,3D,1,G,OK,gps
